id	title	description	link	image_link	additional_image_link	availability	price	sale_price	cost_of_goods_sold	brand	gtin	mpn	identifier_exists	product_type	product_weight	shipping_weight	google_product_category	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	condition	adult	age_group	gender	color	material	pattern	size	certification	item_group_id	unit_pricing_measure
BLA-PT-0000067-L	Joy fekete nadrág	Joy szoknyanadrágunkba az a szuper, hogy szinte mindenhez megy, mégis a szabás miatt nagyon extra hatást kelt. Elöl szoknya hatású, hátul nadrág. Oldalt egy cipzár segíti a fel-és levételt. Ami még nagyon szuper benne, hogy van egy 3 lyukból álló övszerű része a deréknál és Te döntheted el, hogy melyikbe fűzöd bele. 	https://www.horandrashop.hu/joy-fekete-nadrag-935?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250717_123609.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250717_122219.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250717_124758.webp	in_stock	7990 HUF		3556 HUF				No	Ruházat > Nadrágok				Nadrágok	Midnight Touch				New	No			Fekete			L		BLA-PT-0000067-M	
TAR-DR-0000068-SM	Fynna hosszú ruha	Lenge nyári ruha, mely nagyszerű választás lehet esküvőkre, diplomaosztóra is, de akár a tengerpartra vagy egyszerűen egy meleg nyári napra.	https://www.horandrashop.hu/fynna-hosszu-ruha-938?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250722_105412.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250722_105445.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250722_105607.webp	in_stock	8990 HUF		2921 HUF				No	Ruházat > Ruhák				Blue Moon	Ruhák				New	No			Tarka			S/M		TAR-DR-0000068-SM	
BLA-ACC-0000069-35/40	Ana csipkés titokzokni	Nagyon csinos csipkés titokzokni. 	https://www.horandrashop.hu/ana-csipkes-titokzokni-941?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250717_131252.webp		in_stock	1000 HUF		500 HUF				No	Kollekciók > Midnight Touch				Cipők	Kiegészítők	Midnight Touch			New	No			Fekete			One size		BLA-ACC-0000069-35/40	
YEL-TP-0000071-OSI	 Lina  sárga kötött pulóver	Gyönyörű , egyméretes kötött pulóver! Nagyon kényelmes és csinos. 	https://www.horandrashop.hu/lina-sarga-kotott-pulover-947?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_143710.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_143735.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_143758.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_143744.webp	in_stock	10200 HUF		6223 HUF				No	Kollekciók > Citrus Breeze				Felsők, kardigánok	Ruházat	Citrus Breeze			New	No			Sárga			One size		YEL-TP-0000071-OSI	
TAR-TP-0000072-M	Flo virágos szabadidőfelső	Csodaszép, kapucnis szabadidő felső, mely MAGYAR termék. Szuper kényelmes, az anyaga maga a csoda. 	https://www.horandrashop.hu/flo-viragos-szabadidofelso-950?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_142351.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_142505.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_142524.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_142548.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_142559.webp	in_stock	12900 HUF		9334 HUF				No	Ruházat > Felsők, kardigánok				Blue Moon	Felsők, kardigánok				New	No			Tarka			M		TAR-TP-0000072-M	
BE-JK-0000074-36	Gola arany-bézs színű műbőr kabát	Nagyon extra és egyedi arany-bézs színű műbőr dzseki, 2 zsebbel.	https://www.horandrashop.hu/gola-arany-szinu-borkabat-956?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_141037.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_141109.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_141126.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_155451.webp	in_stock	15600 HUF		10604 HUF				No	Kollekciók > Sandy Bloom				Kabátok, mellények	Sandy Bloom				New	No			Bézs			36		BE-JK-0000074-36	
BE-SK-0000075-38	Borka arany-bézs műbőr szoknya	Nagyon szép színű és anyagú műbőr szoknya, a hátulján cipzár segíti a fel-és levételt. 	https://www.horandrashop.hu/borka-arany-bezs-bor-szoknya-959?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_150945.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_151042.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_151739.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_151844.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_152132.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_152141.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_151129.webp	in_stock	9900 HUF		4953 HUF				No	Ruházat > Szoknyák				Szoknyák	Sandy Bloom				New	No			Bézs			38		BE-SK-0000075-38	
BLU-PT-0000079-L	Mara kék nadrág	Nagyon kényelmes és csinos kék nadrág selyem megkötővel és 2 zsebbel.  Magyar termék. A legjobb benne, hogy hordhatod sportosan edzőcipővel, de csinosan, magas sarkú cipővel is. 	https://www.horandrashop.hu/mara-kek-nadrag-971?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_154458.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_154542.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_154643.webp	in_stock	10500 HUF		6604 HUF				No	Ruházat > Nadrágok				Blue Moon	Nadrágok				New	No			Kék			L		BLU-PT-0000079-L	
TAR-TP-0000081-M	Manna színes felső	Nagyon csinos élénk színű felső, amire egyszerűen jó ránézni. Alul gumis, így szuperül illeszkedik. Magyar termék. 	https://www.horandrashop.hu/manna-szines-felso-977?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_134504.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_134614.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_134638.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_134709.webp	in_stock	8500 HUF		4318 HUF				No	Ruházat > Felsők, kardigánok				Blue Moon	Felsők, kardigánok				New	No			Tarka			M		TAR-TP-0000081-M	
RED-TP-0000082-M	Noa piros felső	Szuper extra felső, amelyet egyedi csíkozása tesz feltűnővé. Magyar termék. 	https://www.horandrashop.hu/noa-piros-felso-980?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_134110.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_134148.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_134211.webp	in_stock	8500 HUF		4318 HUF				No	Kollekciók > Red Velvet				Felsők, kardigánok	Red Velvet				New	No			Piros			M		RED-TP-0000082-M	
WHI-TP-0000084-S	Gia fehér blúz	Fehér-fekete blúzunk tökéletes, ha szeretnél egy különlegesebb felsőt. Magyar termék. Remek alternatívája lehet a klasszikus fehér blúzoknak is. 	https://www.horandrashop.hu/gia-feher-bluz-986?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_140534.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_140746.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_140712.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_140649.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_140808.webp	in_stock	12500 HUF		7366 HUF				No	Ruházat > Felsők, kardigánok				Felsők, kardigánok	White Moonlight				New	No			Fehér			S		WHI-TP-0000084-S	
PIN-JK-0000085-40	Julia rózsaszín bolero 	Szép szín, csinos szabás, ez a Julia bolero. Magyar termék. Beleírt méret: 40, de S-M méretre ajánlom!	https://www.horandrashop.hu/julia-rozsaszin-bolero-989?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_135816.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_135901.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_135922.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_135943.webp	in_stock	7990 HUF		3797 HUF				No	Kollekciók > Sweet Rose				Kabátok, mellények	Sweet Rose				New	No			Rózsaszín			40		PIN-JK-0000085-40	
BLA-TP-0000087-M	Blanka fekete felső	A kis gallér és a különleges anyaghasználat nagyon egyedi megjelenést biztosít Blanka felsőnknek. Magyar termék. 	https://www.horandrashop.hu/blanka-fekete-felso-995?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_151739.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_151833.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_151856.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_151950.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_152339.webp	in_stock	9800 HUF		6223 HUF				No	Ruházat > Felsők, kardigánok				Felsők, kardigánok	Midnight Touch				New	No			Fekete			M		BLA-TP-0000087-M	
TAR-DR-0000089-M	Tara ruha	Szuper anyag, kényelem, extra szabás és csodaszép színek. Ez a Tara ruha. Magyar termék. 	https://www.horandrashop.hu/tara-ruha-1001?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_153019.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_153057.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_153120.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_153148.webp	in_stock	14990 HUF		8509 HUF				No	Kollekciók > Red Velvet				Ruhák	Red Velvet				New	No			Tarka			M		TAR-DR-0000089-M	
BRO-SK-0000090-OSI	Britta barna rakott szoknya	Az ősz színe a csoki barna lesz. Ez a szoknya bármely gardrób éke lehet. Egyméretes, és szuper sikkes. Ajándék öv jár hozzá. 	https://www.horandrashop.hu/britta-barna-rakott-szoknya-1004?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_152339.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_152457.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_152528.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_152544.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/20250826_152557.webp	in_stock	11700 HUF		6731 HUF				No	Kollekciók > Choco Dream				Szoknyák	Choco Dream				New	No			Barna			One size		BRO-SK-0000090-OSI	
BLUYEL-BG-14EXA	Tom & Eva Exa táska	Ez a táska első látásra szerelem! Csodaszép és izgalmas színek, szép forma. Két belső -és egy külső zsebbel. Tom & Eva márka, ami egy nagyon népszerű és kedvelt francia márka. A táska egyenesen Franciaországból érkezett hozzánk!	https://www.horandrashop.hu/tom-and-eva-exa-taska-1007?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-chic-bicolore-reassort-bleu-1.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-chic-bicolore-reassort-bleu-2.webp	in_stock	16500 HUF		10150 HUF				No	Kollekciók > Citrus Breeze				Blue Moon	Citrus Breeze	Táskák			New	No			Kék					BLUYEL-BG-14EXA	
BLA-BG-15BEE	Tom & Eva Bee táska	Szuper cuki méhecske díszes Bee táskánk azonnal elvarázsol! Elfér benne a telefonod, nagyszerű kis kiegészítő egy esti kiruccanásra, kirándulásra, és a dísz miatt pedig nagyon egyedi! A táska Tom & Eva márka, ami egy nagyon népszerű és kedvelt francia márka. A táska egyenesen Franciaországból érkezett hozzánk! 	https://www.horandrashop.hu/tom-and-eva-bee-taska-1010?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-pour-chaine-noir-2.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-pour-chaine-noir-1.webp	in_stock	8990 HUF		4565 HUF				No	Kollekciók > Midnight Touch				Táskák	Midnight Touch				New	No			Fekete					BLA-BG-15BEE	
PUR-BG-16KAIA	Tom & Eva lila Kaia táska	Elegancia és praktikum, ez a Kaia. Gyönyörű színe miatt minden szettnek megfelelő kiegészítője lehet ez a szuper táska. Három belső zsebe van. A táska Tom & Eva márka, ami egy nagyon népszerű és kedvelt francia márka. A táska egyenesen Franciaországból érkezett hozzánk! 	https://www.horandrashop.hu/tom-and-eva-lila-kaia-taska-1013?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-patchwork-femme-violet-2.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-patchwork-femme-violet-1.webp	in_stock	18500 HUF		10150 HUF				No	Kollekciók > Purple Veil				Táskák	Purple Veil				New	No			Lila					PUR-BG-16KAIA	
YEL-BG-18NADA	Tom & Eva Nada táska	Nada táskánk is nagyon különleges, elsősorban a formája miatt. Arany díszítése pedig nagyszerűen kiemeli csodálatos színét.  A táska Tom & Eva márka, ami egy nagyon népszerű és kedvelt francia márka. A táska egyenesen Franciaországból érkezett hozzánk!	https://www.horandrashop.hu/tom-and-eva-nada-taska-1019?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-matelasse-jaune-2.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-matelasse-jaune-1.webp	in_stock	9500 HUF		4565 HUF				No	Kollekciók > Citrus Breeze				Citrus Breeze	Táskák				New	No			Sárga					YEL-BG-18NADA	
RED-BG-20CILLA	Tom & Eva burgundi Cilla táska	Tudom, már sokszor mondtam, de ez a táska is szerelem első látásra. A kétféle anyag használat, és ráadásul burgundi színe (ami az ősz egyik slágere) miatt is olyan szuper ez a kis táska. A táska Tom & Eva márka, ami egy nagyon népszerű és kedvelt francia márka. A táska egyenesen Franciaországból érkezett hozzánk! 	https://www.horandrashop.hu/tom-and-eva-bordo-cilla-taska-1025?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-effet-paille-bordeaux-2.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-effet-paille-bordeaux-1.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-effet-paille-bordeaux-3.webp	in_stock	11600 HUF		6600 HUF				No	Kollekciók > Red Velvet				Táskák	Red Velvet				New	No			Piros					RED-BG-20CILLA	
YEL-BG-23YLA	Tom & Eva arany Yla táska	Szuper kis táska kirándulásra, vagy, ha nem szeretnél nagy táskát cipelni. A táskához tartozik egy kisebb erszényke is. A táska Tom & Eva márka, ami egy nagyon népszerű és kedvelt francia márka. A táska egyenesen Franciaországból érkezett hozzánk!	https://www.horandrashop.hu/tom-and-eva-arany-yla-taska-1034?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-pochette-bi-matiere-or-1.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-pochette-bi-matiere-or-2.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-pochette-bi-matiere-or-3.webp	in_stock	9990 HUF		4565 HUF				No	Kollekciók > Citrus Breeze				Citrus Breeze	Táskák				New	No			Sárga					YEL-BG-23YLA	
BRO-BG-26CINNA	Tom & Eva Cinna táska	Valamiért Cinna táskánkról egy tábla csoki jut az eszembe. Különleges minta, és szín, mely az őszi szezon egyik kedvence. Három belső zsebe van. A táska Tom & Eva márka, ami egy nagyon népszerű és kedvelt francia márka. A táska egyenesen Franciaországból érkezett hozzánk!	https://www.horandrashop.hu/tom-and-eva-cinna-taska-1043?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-geometrique-chocolat-2.webp	https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-geometrique-chocolat-1.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-geometrique-chocolat-3.webp,https://www.horandrashop.hu/custom/horandrashop/image/cache/w800h1200m00q100/product/tom_n_eva-geometrique-chocolat-4.webp	in_stock	10600 HUF		5580 HUF				No	Kollekciók > Choco Dream				Táskák	Choco Dream				New	No			Barna					BRO-BG-26CINNA	
